region,soil_type,crop_type,season,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,evapotranspiration,soil_moisture_pct,should_irrigate,region_enc,soil_enc,crop_enc,season_enc
Bihar,Loamy,Rice,Zaid,30.1,65.3,6.5,17.7,5.39,55.9,1,2,3,1,2
Bihar,Loamy,Rice,Zaid,30.4,59.6,5.0,14.7,5.05,53.4,1,2,3,1,2
Bihar,Alluvial,Sugarcane,Zaid,30.5,63.0,7.3,17.1,5.3,58.6,1,2,0,2,2
Bihar,Alluvial,Rice,Zaid,30.0,80.9,4.1,17.7,4.98,52.7,1,2,0,1,2
Bihar,Clay,Wheat,Zaid,31.1,90.8,0.9,15.5,5.77,56.1,0,2,2,4,2
Bihar,Silt,Vegetables,Zaid,32.3,58.1,1.6,10.8,5.84,47.9,0,2,6,3,2
Bihar,Alluvial,Vegetables,Zaid,32.2,83.4,0.3,17.6,6.47,42.9,0,2,0,3,2
Bihar,Silt,Sugarcane,Zaid,32.0,70.9,1.1,16.3,5.94,46.8,1,2,6,2,2
Bihar,Loamy,Vegetables,Zaid,33.2,89.4,0.1,23.2,6.25,41.8,0,2,3,3,2
Bihar,Silt,Sugarcane,Kharif,32.7,53.9,0.1,20.0,6.38,44.1,1,2,6,2,0
Bihar,Loamy,Sugarcane,Kharif,32.7,72.6,0.1,21.1,6.87,40.9,1,2,3,2,0
Bihar,Loamy,Sugarcane,Kharif,31.9,65.6,0.5,15.5,6.15,42.8,1,2,3,2,0
Bihar,Alluvial,Rice,Kharif,28.7,80.9,9.7,13.8,4.82,64.2,1,2,0,1,0
Bihar,Silt,Rice,Kharif,30.1,48.1,0.0,9.7,5.45,45.3,1,2,6,1,0
Bihar,Alluvial,Wheat,Kharif,30.0,87.4,1.1,28.2,4.9,46.8,0,2,0,4,0
Bihar,Clay,Rice,Kharif,31.6,65.8,0.0,9.6,6.2,53.7,1,2,2,1,0
Bihar,Alluvial,Wheat,Kharif,33.0,52.9,0.0,9.4,6.39,42.4,0,2,0,4,0
Bihar,Alluvial,Sugarcane,Kharif,34.1,54.7,0.0,11.7,7.12,41.3,1,2,0,2,0
Bihar,Alluvial,Wheat,Kharif,34.4,76.3,0.1,14.2,7.35,41.2,0,2,0,4,0
Bihar,Clay,Vegetables,Kharif,34.4,55.3,0.2,16.8,7.12,52.7,0,2,2,3,0
Bihar,Clay,Sugarcane,Kharif,34.4,61.2,0.0,14.1,7.14,52.3,1,2,2,2,0
Bihar,Alluvial,Wheat,Kharif,34.7,57.4,0.0,19.2,6.96,41.6,0,2,0,4,0
Bihar,Silt,Vegetables,Kharif,35.7,62.6,0.0,15.4,7.06,42.9,0,2,6,3,0
Bihar,Silt,Sugarcane,Kharif,34.4,64.3,2.0,17.9,6.36,48.0,1,2,6,2,0
Bihar,Silt,Wheat,Kharif,33.4,34.2,0.3,15.4,6.54,44.3,0,2,6,4,0
Bihar,Loamy,Sugarcane,Kharif,30.0,100.0,25.2,13.8,4.26,95.0,0,2,3,2,0
Bihar,Silt,Vegetables,Kharif,28.5,100.0,54.5,13.4,3.44,95.0,0,2,6,3,0
Bihar,Alluvial,Vegetables,Kharif,28.2,77.2,19.0,17.9,2.97,85.5,0,2,0,3,0
Bihar,Silt,Rice,Kharif,27.0,100.0,35.9,10.8,1.6,95.0,0,2,6,1,0
Bihar,Clay,Sugarcane,Kharif,29.2,90.2,15.6,15.0,4.38,87.6,0,2,2,2,0
Bihar,Silt,Vegetables,Kharif,30.2,63.7,6.8,7.9,4.8,59.9,0,2,6,3,0
Bihar,Clay,Wheat,Kharif,29.5,67.1,11.8,12.5,4.47,79.9,0,2,2,4,0
Bihar,Clay,Sugarcane,Kharif,29.5,100.0,11.7,14.6,4.62,79.5,1,2,2,2,0
Bihar,Clay,Wheat,Kharif,29.5,53.1,4.5,20.2,4.64,65.0,0,2,2,4,0
Bihar,Silt,Rice,Kharif,30.3,77.7,1.6,23.7,5.42,48.6,1,2,6,1,0
Bihar,Silt,Vegetables,Kharif,29.9,89.8,7.7,19.1,5.05,61.3,0,2,6,3,0
Bihar,Clay,Wheat,Kharif,29.9,72.7,3.5,12.0,5.0,62.5,0,2,2,4,0
Bihar,Clay,Sugarcane,Kharif,28.7,93.0,16.5,10.7,3.8,90.3,0,2,2,2,0
Bihar,Alluvial,Sugarcane,Kharif,28.6,100.0,30.3,20.1,4.65,95.0,0,2,0,2,0
Bihar,Silt,Sugarcane,Kharif,29.4,51.7,5.6,21.0,4.68,57.7,1,2,6,2,0
Bihar,Loamy,Sugarcane,Kharif,30.3,68.4,2.2,19.5,5.62,47.0,1,2,3,2,0
Bihar,Clay,Sugarcane,Kharif,29.2,79.5,3.4,18.4,4.25,63.4,1,2,2,2,0
Bihar,Alluvial,Sugarcane,Kharif,29.6,83.9,5.2,16.0,4.89,55.1,1,2,0,2,0
Bihar,Silt,Rice,Kharif,29.1,73.4,1.9,11.9,4.31,50.8,1,2,6,1,0
Bihar,Loamy,Wheat,Kharif,29.4,63.1,6.2,16.4,4.68,56.4,0,2,3,4,0
Bihar,Loamy,Vegetables,Kharif,29.6,72.8,2.5,18.1,4.7,49.0,0,2,3,3,0
Bihar,Alluvial,Wheat,Kharif,30.1,50.8,0.6,20.8,5.26,45.3,0,2,0,4,0
Bihar,Alluvial,Wheat,Kharif,28.8,54.4,2.4,22.5,4.8,49.6,0,2,0,4,0
Bihar,Loamy,Sugarcane,Kharif,27.1,100.0,24.7,24.1,3.25,95.0,0,2,3,2,0
Bihar,Alluvial,Wheat,Kharif,28.9,86.9,4.8,16.1,4.61,54.7,0,2,0,4,0
Bihar,Loamy,Sugarcane,Kharif,30.1,100.0,1.8,13.3,5.1,47.0,1,2,3,2,0
Bihar,Alluvial,Wheat,Kharif,30.5,65.9,0.6,13.4,5.11,45.5,0,2,0,4,0
Bihar,Alluvial,Rice,Kharif,28.8,95.5,14.3,17.6,3.77,74.9,0,2,0,1,0
Bihar,Silt,Rice,Kharif,26.7,100.0,39.3,25.2,2.19,95.0,0,2,6,1,0
Bihar,Silt,Wheat,Kharif,26.5,100.0,29.7,18.8,1.58,95.0,0,2,6,4,0
Bihar,Loamy,Vegetables,Kharif,28.7,83.3,10.1,15.3,4.54,64.4,0,2,3,3,0
Bihar,Alluvial,Wheat,Kharif,29.9,76.1,0.9,11.5,4.98,46.3,0,2,0,4,0
Bihar,Loamy,Vegetables,Kharif,30.4,71.9,6.5,14.8,5.15,56.3,0,2,3,3,0
Bihar,Alluvial,Rice,Kharif,29.5,77.2,1.4,10.3,3.96,48.9,1,2,0,1,0
Bihar,Loamy,Rice,Kharif,30.3,71.9,0.3,7.6,5.26,43.7,1,2,3,1,0
Bihar,Silt,Sugarcane,Kharif,30.3,77.0,4.8,9.7,4.38,56.5,1,2,6,2,0
Bihar,Silt,Sugarcane,Kharif,31.5,65.3,1.7,8.4,5.42,48.8,1,2,6,2,0
Bihar,Loamy,Vegetables,Kharif,30.4,55.2,2.0,12.7,4.57,48.1,0,2,3,3,0
Bihar,Clay,Sugarcane,Kharif,28.6,100.0,44.9,15.7,3.32,95.0,0,2,2,2,0
Bihar,Alluvial,Wheat,Kharif,29.7,50.2,1.3,34.8,5.24,46.7,0,2,0,4,0
Bihar,Silt,Rice,Kharif,29.4,62.6,3.4,11.7,4.66,53.3,1,2,6,1,0
Bihar,Loamy,Rice,Kharif,28.0,100.0,24.7,11.7,2.28,95.0,0,2,3,1,0
Bihar,Clay,Sugarcane,Kharif,28.1,93.9,22.6,13.3,3.27,95.0,0,2,2,2,0
Bihar,Alluvial,Rice,Kharif,29.1,39.1,6.0,15.3,4.85,56.7,1,2,0,1,0
Bihar,Silt,Wheat,Kharif,28.7,96.3,7.3,15.6,4.05,62.0,0,2,6,4,0
Bihar,Loamy,Sugarcane,Kharif,28.9,100.0,15.0,12.7,3.56,75.7,1,2,3,2,0
Bihar,Alluvial,Wheat,Kharif,28.2,100.0,34.9,9.0,3.07,95.0,0,2,0,4,0
Bihar,Alluvial,Wheat,Kharif,27.5,100.0,19.6,14.0,2.53,87.4,0,2,0,4,0
Bihar,Loamy,Wheat,Kharif,27.9,74.4,10.6,13.8,2.83,68.0,0,2,3,4,0
Bihar,Loamy,Wheat,Kharif,28.7,53.4,0.0,11.0,4.08,44.9,0,2,3,4,0
Bihar,Silt,Rice,Kharif,28.4,75.7,6.0,15.3,3.36,60.5,1,2,6,1,0
Bihar,Alluvial,Sugarcane,Kharif,28.6,91.0,7.4,15.0,4.48,60.1,1,2,0,2,0
Bihar,Clay,Rice,Kharif,28.3,88.0,10.2,8.3,3.41,78.3,0,2,2,1,0
Bihar,Clay,Rice,Kharif,28.3,71.6,5.1,12.6,3.75,67.6,1,2,2,1,0
Bihar,Alluvial,Vegetables,Kharif,29.3,79.4,0.7,10.6,4.33,46.9,0,2,0,3,0
Bihar,Alluvial,Sugarcane,Kharif,29.1,87.5,7.2,16.2,3.85,60.6,1,2,0,2,0
Bihar,Silt,Sugarcane,Kharif,29.8,98.3,16.9,13.0,4.73,80.2,0,2,6,2,0
Bihar,Silt,Wheat,Kharif,27.6,100.0,27.3,13.6,1.75,95.0,0,2,6,4,0
Bihar,Alluvial,Vegetables,Kharif,28.3,42.2,4.8,17.5,4.16,55.4,0,2,0,3,0
Bihar,Loamy,Sugarcane,Kharif,29.4,57.3,0.5,13.9,5.02,44.5,1,2,3,2,0
Bihar,Alluvial,Rice,Kharif,30.0,51.4,0.3,15.0,5.21,44.8,1,2,0,1,0
Bihar,Silt,Sugarcane,Kharif,29.4,100.0,13.5,15.6,4.65,73.5,1,2,6,2,0
Bihar,Loamy,Wheat,Kharif,29.8,66.1,0.0,22.5,5.16,43.3,0,2,3,4,0
Bihar,Alluvial,Vegetables,Kharif,29.3,37.9,0.6,22.2,5.16,45.5,0,2,0,3,0
Bihar,Clay,Rice,Kharif,29.0,59.1,1.9,20.1,4.66,59.8,1,2,2,1,0
Bihar,Alluvial,Rice,Kharif,28.2,82.4,17.8,13.3,3.85,81.8,0,2,0,1,0
Bihar,Alluvial,Sugarcane,Kharif,27.1,100.0,31.0,10.1,3.09,95.0,0,2,0,2,0
Bihar,Silt,Vegetables,Kharif,27.2,100.0,51.2,16.4,3.34,95.0,0,2,6,3,0
Bihar,Alluvial,Vegetables,Kharif,27.7,57.1,14.5,15.4,3.63,75.6,0,2,0,3,0
Bihar,Loamy,Vegetables,Kharif,28.0,60.3,6.4,14.3,3.84,58.0,0,2,3,3,0
Bihar,Silt,Wheat,Kharif,29.2,59.1,0.3,11.3,4.64,47.1,0,2,6,4,0
Bihar,Silt,Sugarcane,Kharif,29.2,74.5,2.9,12.7,4.15,53.1,1,2,6,2,0
Bihar,Silt,Sugarcane,Kharif,29.3,52.7,0.3,16.3,4.93,46.7,1,2,6,2,0
Bihar,Silt,Sugarcane,Kharif,28.4,81.1,6.8,16.2,4.13,60.9,1,2,6,2,0
Bihar,Alluvial,Vegetables,Kharif,28.8,100.0,9.5,13.6,4.29,64.6,0,2,0,3,0
Bihar,Silt,Rice,Kharif,29.2,90.2,13.0,12.0,4.3,73.0,0,2,6,1,0
Bihar,Alluvial,Vegetables,Kharif,29.4,74.4,8.4,12.8,4.69,61.8,0,2,0,3,0
Bihar,Alluvial,Vegetables,Kharif,27.6,100.0,33.3,19.7,3.14,95.0,0,2,0,3,0
Bihar,Alluvial,Sugarcane,Kharif,29.0,38.1,3.9,20.9,4.81,52.6,1,2,0,2,0
Bihar,Alluvial,Vegetables,Kharif,28.9,59.0,0.8,23.6,4.7,46.5,0,2,0,3,0
Bihar,Loamy,Rice,Kharif,29.1,50.8,1.8,12.1,4.54,47.8,1,2,3,1,0
Bihar,Loamy,Rice,Kharif,29.2,77.8,2.1,8.7,4.42,48.6,1,2,3,1,0
Bihar,Alluvial,Vegetables,Kharif,28.9,91.4,8.1,12.1,4.38,61.6,0,2,0,3,0
Bihar,Loamy,Sugarcane,Kharif,29.3,61.3,0.1,8.0,4.43,44.6,1,2,3,2,0
Bihar,Clay,Vegetables,Kharif,29.0,67.2,15.9,9.8,3.71,89.2,0,2,2,3,0
Bihar,Alluvial,Vegetables,Kharif,29.2,100.0,3.4,12.1,4.03,52.8,0,2,0,3,0
Bihar,Clay,Sugarcane,Kharif,27.8,81.7,11.4,14.8,3.19,81.0,0,2,2,2,0
Bihar,Loamy,Sugarcane,Kharif,28.7,55.0,0.8,8.0,4.05,46.5,1,2,3,2,0
Bihar,Clay,Rice,Kharif,28.3,99.1,7.1,9.4,3.1,72.5,0,2,2,1,0
Bihar,Clay,Rice,Kharif,27.9,80.7,10.1,11.4,2.38,79.6,0,2,2,1,0
Bihar,Loamy,Sugarcane,Kharif,27.6,68.2,16.1,8.9,3.1,78.6,1,2,3,2,0
Bihar,Loamy,Wheat,Kharif,26.8,89.1,17.1,12.0,2.99,80.7,0,2,3,4,0
Bihar,Alluvial,Vegetables,Kharif,27.5,81.6,9.4,10.5,2.7,66.7,0,2,0,3,0
Bihar,Loamy,Rice,Kharif,28.0,58.8,2.4,9.2,3.72,50.2,1,2,3,1,0
Bihar,Alluvial,Vegetables,Kharif,28.2,53.4,2.8,7.5,3.87,51.8,0,2,0,3,0
Bihar,Loamy,Rice,Kharif,27.9,61.5,1.2,8.8,3.31,48.4,1,2,3,1,0
Bihar,Clay,Rice,Kharif,28.5,68.3,4.1,9.5,4.27,64.8,1,2,2,1,0
Bihar,Alluvial,Rice,Kharif,29.0,52.3,1.1,15.5,4.24,47.8,1,2,0,1,0
Bihar,Silt,Wheat,Kharif,28.0,90.4,14.0,6.8,3.57,76.1,0,2,6,4,0
Bihar,Silt,Vegetables,Kharif,28.1,98.8,8.2,8.1,3.74,64.3,0,2,6,3,0
Bihar,Loamy,Sugarcane,Kharif,29.0,36.6,1.1,7.3,4.04,47.1,1,2,3,2,0
Bihar,Silt,Rice,Kharif,28.7,60.6,6.2,15.7,3.09,61.3,1,2,6,1,0
Bihar,Clay,Wheat,Kharif,29.1,40.4,1.9,20.4,4.1,60.6,0,2,2,4,0
Bihar,Clay,Sugarcane,Kharif,29.1,64.0,0.0,14.9,4.33,56.5,1,2,2,2,0
Bihar,Loamy,Vegetables,Kharif,29.5,62.6,0.0,7.9,4.29,44.6,0,2,3,3,0
Bihar,Silt,Wheat,Kharif,29.1,74.0,0.2,7.0,4.02,47.9,0,2,6,4,0
Bihar,Loamy,Vegetables,Kharif,28.0,61.0,7.1,11.1,3.95,59.3,0,2,3,3,0
Bihar,Alluvial,Rice,Kharif,27.1,65.5,5.8,18.6,3.12,58.9,1,2,0,1,0
Bihar,Alluvial,Vegetables,Kharif,26.5,100.0,25.4,20.1,2.02,95.0,0,2,0,3,0
Bihar,Silt,Sugarcane,Kharif,26.3,100.0,33.4,21.1,1.61,95.0,0,2,6,2,0
Bihar,Alluvial,Sugarcane,Kharif,26.0,66.5,0.9,12.7,3.08,49.2,1,2,0,2,0
Bihar,Silt,Vegetables,Kharif,26.5,98.4,0.4,7.6,3.67,48.8,0,2,6,3,0
Bihar,Silt,Vegetables,Kharif,27.0,25.7,0.1,7.0,3.71,48.1,0,2,6,3,0
Bihar,Clay,Sugarcane,Kharif,27.2,60.2,2.1,7.4,3.74,61.6,1,2,2,2,0
Bihar,Alluvial,Sugarcane,Kharif,27.1,60.2,0.4,10.6,3.77,47.1,1,2,0,2,0
Bihar,Silt,Vegetables,Kharif,26.6,69.3,0.0,10.3,4.08,47.4,0,2,6,3,0
Bihar,Alluvial,Rice,Kharif,25.8,67.6,0.0,11.3,4.08,45.9,1,2,0,1,0
Bihar,Silt,Vegetables,Kharif,25.6,84.7,0.0,10.4,4.03,47.5,0,2,6,3,0
Bihar,Alluvial,Vegetables,Kharif,25.1,83.4,0.0,8.5,3.73,46.4,0,2,0,3,0
Bihar,Clay,Wheat,Kharif,24.6,54.9,0.0,10.0,3.8,57.3,0,2,2,4,0
Bihar,Alluvial,Wheat,Kharif,24.4,59.0,0.0,10.2,3.91,46.1,0,2,0,4,0
Bihar,Silt,Wheat,Kharif,24.9,69.6,0.0,9.4,3.65,48.0,0,2,6,4,0
Bihar,Loamy,Rice,Kharif,24.5,61.8,0.0,9.1,3.54,45.7,1,2,3,1,0
Bihar,Clay,Vegetables,Kharif,24.6,52.6,0.0,6.0,3.75,57.4,0,2,2,3,0
Bihar,Silt,Vegetables,Kharif,25.6,31.8,0.0,5.8,3.65,48.0,0,2,6,3,0
Bihar,Loamy,Rice,Kharif,26.6,50.7,0.0,5.6,3.6,45.6,1,2,3,1,0
Bihar,Alluvial,Wheat,Kharif,26.5,55.5,0.0,8.0,3.66,46.5,0,2,0,4,0
Bihar,Alluvial,Wheat,Kharif,26.3,71.6,0.0,6.7,3.56,46.7,0,2,0,4,0
Bihar,Loamy,Rice,Kharif,25.4,66.6,0.0,5.6,1.35,49.0,1,2,3,1,0
Bihar,Clay,Rice,Kharif,26.2,81.2,0.0,4.7,3.35,58.0,1,2,2,1,0
Bihar,Silt,Vegetables,Kharif,26.3,44.8,0.0,4.6,3.49,48.3,0,2,6,3,0
Bihar,Clay,Vegetables,Kharif,27.1,48.2,0.3,6.0,3.1,59.0,0,2,2,3,0
Bihar,Clay,Vegetables,Kharif,26.4,74.5,0.0,10.4,2.22,59.7,0,2,2,3,0
Bihar,Clay,Vegetables,Kharif,26.6,65.6,1.0,10.7,3.35,60.0,0,2,2,3,0
Bihar,Clay,Rice,Kharif,25.6,88.6,1.3,14.2,1.65,63.1,1,2,2,1,0
Bihar,Loamy,Rice,Kharif,24.5,85.2,13.5,20.5,1.9,75.2,0,2,3,1,0
Bihar,Clay,Sugarcane,Kharif,24.3,100.0,32.9,15.5,0.86,95.0,0,2,2,2,0
Bihar,Clay,Rice,Rabi,24.2,54.1,0.3,9.1,1.71,61.0,1,2,2,1,1
Bihar,Alluvial,Sugarcane,Rabi,24.5,60.5,0.3,10.4,2.65,48.6,1,2,0,2,1
Bihar,Alluvial,Sugarcane,Rabi,24.5,72.5,0.0,14.1,3.53,46.7,1,2,0,2,1
Bihar,Clay,Wheat,Rabi,23.1,78.4,0.0,9.2,3.36,58.0,0,2,2,4,1
Bihar,Silt,Sugarcane,Rabi,23.6,34.5,0.0,10.1,3.26,48.6,1,2,6,2,1
Bihar,Alluvial,Rice,Rabi,23.9,44.4,0.0,13.3,3.3,47.0,1,2,0,1,1
Bihar,Clay,Rice,Rabi,22.1,74.7,0.0,14.3,3.36,58.0,1,2,2,1,1
Bihar,Loamy,Rice,Rabi,20.1,72.5,0.0,11.8,3.26,46.1,1,2,3,1,1
Bihar,Clay,Sugarcane,Rabi,20.4,46.8,0.0,11.6,3.34,58.0,1,2,2,2,1
Bihar,Clay,Wheat,Rabi,19.4,56.4,0.0,9.7,3.17,58.2,0,2,2,4,1
Bihar,Alluvial,Sugarcane,Rabi,19.4,59.2,0.0,10.6,3.16,47.3,1,2,0,2,1
Bihar,Loamy,Sugarcane,Rabi,19.4,66.8,0.0,9.8,3.21,46.2,1,2,3,2,1
Bihar,Loamy,Sugarcane,Rabi,18.9,80.1,0.0,9.4,3.02,46.5,1,2,3,2,1
Bihar,Alluvial,Sugarcane,Rabi,18.6,68.6,0.0,11.3,3.14,47.3,1,2,0,2,1
Bihar,Loamy,Rice,Rabi,18.1,27.2,0.0,8.5,3.01,46.5,1,2,3,1,1
Bihar,Silt,Wheat,Rabi,17.7,89.5,0.0,9.0,2.89,49.2,0,2,6,4,1
Bihar,Loamy,Sugarcane,Rabi,18.2,49.1,0.0,7.6,2.69,47.0,1,2,3,2,1
Bihar,Alluvial,Wheat,Rabi,18.9,59.2,0.0,6.5,2.71,47.9,0,2,0,4,1
Bihar,Loamy,Vegetables,Rabi,20.2,83.6,0.0,7.4,2.73,46.9,0,2,3,3,1
Bihar,Clay,Vegetables,Rabi,20.5,69.5,0.0,6.6,2.53,59.2,0,2,2,3,1
Bihar,Alluvial,Sugarcane,Rabi,19.8,49.4,0.0,7.6,2.67,48.0,1,2,0,2,1
Bihar,Loamy,Vegetables,Rabi,19.7,51.7,0.0,8.5,2.67,47.0,0,2,3,3,1
Bihar,Alluvial,Sugarcane,Rabi,19.4,34.3,0.0,8.0,2.65,48.0,1,2,0,2,1
Bihar,Silt,Wheat,Rabi,18.5,68.8,0.0,6.7,2.58,49.6,0,2,6,4,1
Bihar,Silt,Vegetables,Rabi,17.8,54.4,0.0,11.9,2.84,49.2,0,2,6,3,1
Bihar,Clay,Wheat,Rabi,17.4,48.9,0.0,7.8,2.58,59.1,0,2,2,4,1
Bihar,Silt,Wheat,Rabi,17.9,37.0,0.0,8.1,2.45,49.8,0,2,6,4,1
Bihar,Clay,Vegetables,Rabi,19.0,67.6,0.0,7.7,2.6,59.1,0,2,2,3,1
Bihar,Alluvial,Sugarcane,Rabi,19.2,47.9,0.0,11.0,2.7,47.9,1,2,0,2,1
Bihar,Silt,Rice,Rabi,19.0,41.9,0.0,10.3,2.61,49.6,1,2,6,1,1
Bihar,Silt,Rice,Rabi,18.8,52.6,0.0,8.5,2.27,50.1,1,2,6,1,1
Bihar,Silt,Wheat,Rabi,17.7,64.8,0.0,11.4,2.66,49.5,0,2,6,4,1
Bihar,Clay,Rice,Rabi,16.9,44.9,0.0,9.0,2.54,59.2,1,2,2,1,1
Bihar,Clay,Wheat,Rabi,17.3,65.4,0.0,10.2,2.58,59.1,0,2,2,4,1
Bihar,Clay,Wheat,Rabi,15.6,32.2,0.0,10.2,2.62,59.1,0,2,2,4,1
Bihar,Alluvial,Sugarcane,Rabi,15.7,36.8,0.0,10.9,2.53,48.2,1,2,0,2,1
Bihar,Alluvial,Sugarcane,Rabi,15.8,63.1,0.0,10.1,2.42,48.4,1,2,0,2,1
Bihar,Clay,Vegetables,Rabi,16.2,62.5,0.0,9.6,2.35,59.5,0,2,2,3,1
Bihar,Silt,Wheat,Rabi,16.5,76.1,0.0,10.3,2.39,49.9,0,2,6,4,1
Bihar,Alluvial,Rice,Rabi,16.2,56.4,0.0,9.9,2.49,48.3,1,2,0,1,1
Bihar,Clay,Wheat,Rabi,16.4,59.4,0.0,9.6,2.34,59.5,0,2,2,4,1
Bihar,Silt,Sugarcane,Rabi,16.4,34.3,0.0,6.6,2.23,50.2,1,2,6,2,1
Bihar,Loamy,Sugarcane,Rabi,16.6,69.7,0.0,5.2,2.19,47.7,1,2,3,2,1
Bihar,Clay,Vegetables,Rabi,16.6,68.7,0.0,6.6,2.25,59.6,0,2,2,3,1
Bihar,Alluvial,Vegetables,Rabi,16.5,73.2,0.0,8.6,2.27,48.6,0,2,0,3,1
Bihar,Alluvial,Wheat,Rabi,16.8,54.1,0.0,10.5,2.27,48.6,0,2,0,4,1
Bihar,Alluvial,Wheat,Rabi,16.7,47.4,0.0,7.7,2.02,49.0,0,2,0,4,1
Bihar,Clay,Rice,Rabi,15.6,58.8,0.0,6.5,2.1,59.9,1,2,2,1,1
Bihar,Loamy,Rice,Rabi,14.7,49.6,0.0,8.4,1.95,48.1,1,2,3,1,1
Bihar,Silt,Rice,Rabi,13.8,73.3,0.0,6.3,1.92,50.6,1,2,6,1,1
Bihar,Loamy,Rice,Rabi,12.8,54.2,0.0,5.7,1.55,48.7,1,2,3,1,1
Bihar,Alluvial,Vegetables,Rabi,13.1,75.8,0.0,7.7,1.92,49.1,0,2,0,3,1
Bihar,Alluvial,Wheat,Rabi,13.3,85.0,0.0,10.5,1.98,49.0,0,2,0,4,1
Bihar,Clay,Wheat,Rabi,14.4,61.9,0.0,13.6,1.99,60.0,0,2,2,4,1
Bihar,Alluvial,Wheat,Rabi,13.4,61.6,0.0,12.6,1.74,49.4,0,2,0,4,1
Bihar,Silt,Rice,Rabi,13.5,53.8,0.0,9.9,1.99,50.5,1,2,6,1,1
Bihar,Clay,Sugarcane,Rabi,13.4,64.0,0.0,12.2,1.88,60.2,1,2,2,2,1
Bihar,Alluvial,Rice,Rabi,12.3,55.8,0.0,9.0,1.84,49.2,1,2,0,1,1
Bihar,Silt,Sugarcane,Rabi,12.3,49.4,0.0,12.0,1.45,51.3,1,2,6,2,1
Bihar,Loamy,Sugarcane,Rabi,11.9,48.5,0.0,12.0,1.7,48.5,1,2,3,2,1
Bihar,Clay,Vegetables,Rabi,12.0,76.2,0.0,6.2,1.98,60.0,0,2,2,3,1
Bihar,Alluvial,Sugarcane,Rabi,12.7,40.1,0.0,6.9,1.94,49.1,1,2,0,2,1
Bihar,Silt,Sugarcane,Rabi,13.4,54.3,0.0,9.6,2.03,50.5,1,2,6,2,1
Bihar,Alluvial,Rice,Rabi,14.5,57.3,0.0,13.5,1.72,49.4,1,2,0,1,1
Bihar,Silt,Wheat,Rabi,13.5,60.5,0.1,13.7,1.72,51.1,0,2,6,4,1
Bihar,Alluvial,Vegetables,Rabi,11.3,45.2,0.0,12.6,1.75,49.4,0,2,0,3,1
Bihar,Clay,Wheat,Rabi,11.4,67.9,0.0,9.0,2.02,60.0,0,2,2,4,1
Bihar,Clay,Vegetables,Rabi,11.8,66.8,0.0,9.5,1.98,60.0,0,2,2,3,1
Bihar,Silt,Sugarcane,Rabi,10.5,48.9,0.0,10.5,1.45,51.3,1,2,6,2,1
Bihar,Alluvial,Vegetables,Rabi,10.7,23.4,0.0,10.5,1.57,49.6,0,2,0,3,1
Bihar,Silt,Rice,Rabi,11.6,55.8,0.0,8.4,2.02,50.5,1,2,6,1,1
Bihar,Silt,Sugarcane,Rabi,13.7,59.8,0.0,14.7,2.42,49.9,1,2,6,2,1
Bihar,Loamy,Vegetables,Rabi,14.0,76.1,0.0,12.2,2.37,47.4,0,2,3,3,1
Bihar,Silt,Sugarcane,Rabi,13.7,54.3,0.0,12.9,2.39,49.9,1,2,6,2,1
Bihar,Loamy,Wheat,Rabi,13.2,49.1,0.0,11.2,2.4,47.4,0,2,3,4,1
Bihar,Silt,Rice,Rabi,12.9,73.7,0.0,10.7,2.42,49.9,1,2,6,1,1
Bihar,Alluvial,Wheat,Rabi,13.7,47.5,0.0,10.8,2.37,48.4,0,2,0,4,1
Bihar,Loamy,Rice,Rabi,13.9,77.9,0.0,9.1,2.31,47.5,1,2,3,1,1
Bihar,Alluvial,Vegetables,Rabi,14.6,57.9,0.0,7.9,2.39,48.4,0,2,0,3,1
Bihar,Alluvial,Vegetables,Rabi,15.7,58.0,0.0,8.2,2.56,48.2,0,2,0,3,1
Bihar,Loamy,Rice,Rabi,17.6,57.4,0.0,8.1,2.42,47.4,1,2,3,1,1
Bihar,Alluvial,Wheat,Rabi,17.2,58.5,0.0,12.9,2.83,47.8,0,2,0,4,1
Bihar,Alluvial,Rice,Rabi,16.4,73.7,0.0,9.0,2.59,48.1,1,2,0,1,1
Bihar,Silt,Rice,Rabi,16.1,59.9,0.0,6.9,2.57,49.6,1,2,6,1,1
Bihar,Silt,Sugarcane,Rabi,16.8,52.6,0.0,6.6,2.62,49.6,1,2,6,2,1
Bihar,Alluvial,Wheat,Rabi,18.1,54.1,0.0,13.1,2.69,48.0,0,2,0,4,1
Bihar,Loamy,Vegetables,Rabi,18.0,63.2,0.0,10.4,2.6,47.1,0,2,3,3,1
Bihar,Alluvial,Vegetables,Rabi,17.6,68.9,0.0,7.5,2.58,48.1,0,2,0,3,1
Bihar,Alluvial,Wheat,Rabi,17.6,71.6,0.0,9.6,2.56,48.2,0,2,0,4,1
Bihar,Clay,Sugarcane,Rabi,17.8,77.9,0.0,13.3,2.82,58.8,1,2,2,2,1
Bihar,Alluvial,Sugarcane,Rabi,16.2,84.9,0.0,13.7,2.56,48.2,1,2,0,2,1
Bihar,Alluvial,Vegetables,Rabi,15.3,97.0,0.0,7.0,2.37,48.4,0,2,0,3,1
Bihar,Loamy,Vegetables,Rabi,15.0,72.4,0.0,8.4,2.35,47.5,0,2,3,3,1
